,VIN,Num_Days
4980,WMWSV3C57CT386984,644
4981,JT3HJ85J3V0186578,90
4982,YV1MJ682972312527,573
4983,WBAEN334X2PC10767,287
4984,WBS3U9C53FJ968392,124
4985,1G1YZ23J6L5802481,544
4986, JHMEH6166RS000962,642
4987,JT2SW22NXP0080180,384
4988,2FTHF25M7MCA60915,139
4989,WBAEV53495KM40472,164
4990,WDBUF76J96A942171,181
4991,SALSH23476A928363,528
4992,1FAHP2KT5GG158567,90
4993,JF1GG29622G807729,356
4994,KMHT36AH7NU012802,90
4995,WP0CB2A82DS132842,525
4996,WDDHH8HB4BA220034,536
4997,WDCYC6BJ2KX319357,299
4998,SAJGX204XXC033560,304
4999,JM1NA353XS0603533,118
5000,3TMGZ5AN9HM075512,252
5001,WDDHH8JB5EA976311,109
5002,WBABB2309J8855564,126
5003,WDBFA68F81F197807,90
5004,JTJHT00W764006536,767
5005,WP1AA2A2XCLA03146,245
5006,3GKGK26F8TG508267,355
5007,BNR32-218227,710
5008,5YJ3E1EA8KF300301,396
5009,WBS53AY08NFM22649,143
5010,5TFCY5F16AX009541,90
5011,JM1NB354740407042,593
5012,WBS1J5C50J7B61913,389
5013,1FT7W2BT2KEC34419,297
5014,UCF11-0071383,742
5015,1J4FJ37L5LL222538,756
5016,WDBDA34D2HF376395,649
5017,5YMGZ0C54BLK13991,532
5018,SALWZ2EF6GA546565,329
5019,4JGFB8KB7MA274356,201
5020, WBALM7C5XBE382686,125
5021,JM1NA351XL0116011,676
5022,JA3AN74K4RY008173,150
5023,1G1YY225XT5600850,403
5024,WBALM1C53EE634201,551
5025,WP0AA0921HN451491,738
5026,WDDEJ7EBXDA031350,217
5027,JN1HZ04SXCX452699,383
5028,WP0CD2A88MS232678,245
5029,5GRGN23U66H105614,333
5030,1GT40FDA3NU100469,90
5031,JT3HJ85J7T0146694,90
5032,JT3FJ80W0M0011388,264
5033,WBAEG1317MCB42202,285
5034,FK10-019362,710
5035,JN1CZ24H0MX505910,90
5036,ZHWGU22T58LA06127,202
5037,1FMDE5CP1MLA71510,214
5038,WDBSK74F04F067029,482
5039,SCFCV81C5CTL15256,375
5040,JTEBT17R268033579,90
5041,WBSDC9300J2791167,735
5042,1G2WP14T8LF276996,761
5043,WAUBGAFL3DA251829,181
5044,JTJHT00W043537550,300
5045,FK10-013842,160
5046,UCF210031480,213
5047,1G1YA2D4XM5105137,297
5048,JA3AH86C16U044490,636
5049,JT3FJ60GXH1137027,133
5050,WBAEC8419J3266807,292
5051, PP1-1017680,90
5052,1FALP47V1VF119333,385
5053,7FCTGAAA6NN005794,90
5054,JM1BJ227X30644914,746
5055,WDB12604412003311,423
5056,5YJSA1E41JF291473,538
5057,WBSNB93597CX07398,489
5058,WP0CA29893U623872,119
5059,JT3HT05J9W0001687,195
5060,JN1AR5EF7EM270866,301
5061,WP0CB2A88CS745076,648
5062,SAJJA42C8YNA01125,368
5063,SALPL16451A446932,402
5064,WP1AF2A53GLB94622,90
5065, WBS8M9C51G5E68461,431
5066,WMWXP7C53H3B49877,90
5067,WDBSK75F36F108528,725
5068,WBAPN7C58BA780291,536
5069,WAUBFGFF6F1093490,572
5070,WBSBR93491EX20136,90
5071,JTHFN48Y820024769,514
5072,WBAPL5G51BNN23664,557
5073,SALLHABN8JA619249,621
5074,JM1FE1T25B0405191,90
5075,JM1NB354140409370,179
5076,WDDGJ7HB3FG431092,391
5077,3VWYT7AU0GM062832,259
5078,WBA1M1C59GV394615,560
5079,WDBEA50DXKB057668,234
5080,WAURV78T69A009354,532
5081,JM1NDAL79K0304603,683
5082,WP1AD29P18LA72256,609
5083,JT2MA70L9H0057271,257
5084,JM1NC2JF3D0231136,564
5085,1B3JZ65Z44V100391,236
5086,JM1NA3519P0419030,255
5087,1J4FA49S82P772494,516
5088,WBSNB93557CX07818,325
5089,WBS3R9C57FK334336,277
5090,SALTY1249XA211397,531
5091,1HGCT2B86GA005566,374
5092,1G1BL52P8TR128891,476
5093,1J4FF68S0YL269606,178
5094,JB3AM64J1RY032678,439
5095,1FTFW1R6XEFC87275,479
5096,KMHSF31K2GU101466,560
5097,JHMAP114X1T008435,244
5098,YS3FH71U276105877,473
5099,WBADN534X1GC96927,657
5100,SAJNX574XSC221499,143
5101,JF1GH74608G801020,634
5102,WDBSK75FX3F012925,280
5103,1C4SDJH96MC814597,90
5104,WDCYR49E83X135991,741
5105,WDBJF65J6YB119600,90
5106,1FTEW1EG9FKD68447,318
5107,1VWDC0170DV072469,549
5108,JF1SG69674G761111,564
5109,WBANW53588CT54364,696
5110,JM1NC26F480142223,159
5111,WBS2U7C53K7D09500,272
5112,1G1BL82PXRR144763,642
5113,1GC1KYE81DF228376,480
5114,WP0CB29847U730685,90
5115,WP1AC29P94LA91909,262
5116,JT3VN66W9J0010926,447
5117,VX1BA1216GK322434,91
5118,1J8GA591X7L226150,262
5119,SALLDVAF7MA955356,308
5120,WUA8NAFG8CN910150,111
5121,WBADK7309H9653818,90
5122,WBAVT73537FV29007,651
5123,WUATNAFG4BN002321,314
5124,JTEBU11F470081368,347
5125,5YJSA1E63MF456395,159
5126,JTJBT20XX60116210,90
5127,WUAPV54B83N904326,468
5128,WDBJF74J02B435301,221
5129,SAJBG4BV1HCY27893,451
5130,PP11012767,90
5131,WAUBD0858HA002580,402
5132,JF1GR8H69CL207023,95
5133,WBSDE93493CF93118,469
5134,WDBSK75F13F042007,313
5135,WP0AA2A92ES106651,761
5136,WP0JB0928KS861078,94
5137,WBA5R1C56KFH20931,390
5138,ZFFEW58AX60147032,503
5139,ZFF65LJA8A0172915,661
5140,WBA2N1C56JVC27995,433
5141,WAUBGAFL2EA133837,340
5142,JN1CZ24A5LX006411,315
5143,JN1AR5EF3CM250689,221
5144,1FTRW07322KC64978,346
5145,1FA6P8CF6F5306481,406
5146,SCCPC11196HL30229,609
5147,1G1FH1R72G0127599,279
5148, ZARBAAA40GM173166,410
5149,JM1NC25F280138530,174
5150,WBXPA73454WA77684,426
5151,1GKFK16K9RJ745229,229
5152,WP1AF2A53FLB92867,545
5153,3C3CFFJH6FT667576,158
5154,WMWRE33556TJ39787,304
5155,WAPC227006C210028,654
5156,5YJ3E1EA0JF095524,523
5157,WP0CD29928S789797,255
5158,WAUWFAFL7BA084473,95
5159,6G2EP57W09L312346,392
5160,SAJWA4EC8FMB55807,396
5161,WBAUN93578VE94418,383
5162,2HGFC3A58JH756865,90
5163,WP0AA2A78LL101704,101
5164,WDB1240922F302779,397
5165,YV1SJ52Y742395739,559
5166,5YJSA1CP3DFP21540,606
5167,WDDLJ7GB0EA116638,446
5168,WBAGH833XXDP01298,402
5169,JTJHT00W254000920,90
5170,WDBEA52EXRC091541,700
5171,WBAWB73599P158777,718
5172,SJAAM2ZV6MC032864,175
5173,WBAWB33508PU89335,341
5174,1J4FA69SX6P714677,90
5175,DC21104941,276
5176,YV1SJ527852480386,242
5177,U42T-0160115,552
5178,WBSKG9C5XBE369169,606
5179,WDBNG79J96A472849,90
5180,WBSFV9C56DD096599,90
5181,YS3DN35N4R2035255,598
5182,1FTFW1R61BFD14133,90
5183,WDBUF76J76A878471,104
5184,WDDHH8JB7EB043696,396
5185,WBADN6348YGM68546,312
5186,JM1NA3534R0520562,355
5187,1FALP45T9SF105855,404
5188,ST195-0082150,455
5189,1GNEV18K5HF155095,413
5190,1FTEF14H4RLA75130,90
5191,WUAZZZ4B13N902440,614
5192,1C4BJWDG5HL536713,104
5193,JM1NB3539X0126095,480
5194,4USCK5339XLE95170,343
5195, DC2-1107383,90
5196,WBSBR93452EX21852,126
5197,JTHBP262785004357,441
5198,JT3HN86R8W0164683,242
5199,1G1YB2D43M5108099,349
5200,WP0CA299X6S757962,90
5201,JTEZU5JR9B5033327,178
5202,WBY2Z6C51K7D32873,272
5203,1G1YY26W385126931,90
5204,JTJHY7AX1E4143603,90
5205,WDDWJ6EB9JF626347,132
5206,1FADP3L99EL358816,552
5207,YV1RH527772631375,328
5208,JT3HJ85J9V0171048,557
5209,3GNEK18R2TG146724,237
5210,WBSCK9334WLC86777,266
5211,WBABB2303K8864133,90
5212,VAG46121717905505,160
5213,WDBGA33E2SA210504,391
5214,1LNFM91V1WY708034,668
5215,5YMGY0C50BLK27146,325
5216,WBAPT73509CX02396,487
5217,WDBCA39D8JA410217,250
5218,WBSFV9C50ED593911,494
5219,SALGS2PF1GA298909,314
5220,WBAEH73404B215388,90
5221,1G2MG35X68Y111741,283
5222,WBA8B3G52HNA92775,542
5223,1C4HJWDG8HL516935,322
5224,1C3EU453XSF656828,655
5225,1FAFP68G3YK114185,90
5226,WBSCK9338WLC85311,90
5227,1GKGV26K3MF502898,398
5228,WDDZH8KB0LA757966,319
5229,4JGDF2EE5DA164310,378
5230,1FALP46V5TF188220,346
5231,WBAWC73558E062071,479
5232,5UXKR6C58F0J78383,418
5233,WDBBA45A8EA006286,241
5234,AZ300399,90
5235,WBSBR93463PK00922,538
5236, LH1231005199,636
5237,1FA6P8K09K5506200,637
5238,5UMBT93527LY53208,349
5239,SAJWA82C56TH00346,229
5240,WDBLK70G11T088455,251
5241,WBSNB93527CX06898,607
5242,WP0CB298X5U731322,237
5243,WDB2304671F071734,360
5244,1G1YY22G615100358,161
5245,WBA3A9G50ENS65685,175
5246,JF1VBAF63N9002304,90
5247,5TFBV54198X054698,185
5248,JTJHT00W113509168,90
5249,SALPM16452A465530,549
5250,WVWZZZ1HZTW031735,273
5251,137ZA8331YE190319,608
5252,ZHWGU22T16LA03917,221
5253,WBAPM73589E194678,90
5254,WBAGG8349YDN76436,656
5255,WBSBL93486PN64166,272
5256,JTJBT20X250092208,90
5257,JTEBU11FX70099874,469
5258,7KGTC2C35LR000031,116
5259,WBS2U7C06L7E79629,347
5260,WBADN63412GN86056,255
5261,WAUHE5447MN026504,243
5262,1FALP42D1RF195638,90
5263,JM1NDAJ70K0400445,144
5264,WP1AD2A27GLA70428,90
5265,WDDJK7EA3FF031246,90
5266,1G4HH5E99AU104105,536
5267,WBS3R9C57FK335261,90
5268,WBAGG834XYDN80382,182
5269,WP0CA29866U713047,606
5270,WDBEA26D2NB740703,622
5271,JM1NC2PF0B0217943,251
5272,1FA6P8CF6J5172371,483
5273,WP1AC2A25BLA82671,507
5274,WVGPT77L97D006229,672
5275,1J4FA64S86P705094,426
5276,WBACG7325WKC30810,90
5277,JACCN57X517D00139,633
5278,WMWRE33483TD58474,90
5279,SCFEKBELXDGD17543,525
5280,SCCLMDTUXAHA11115,341
5281,SDKLDKANS10022104,90
5282,VF7X11A00011A1172,90
5283,1C4BJWFG3DL575484,90
5284,JM1BK34M891217661,147
5285,WP0AB29818U781053,762
5286,JM1NA3513L0126296,90
5287,JHMAP21445S001367,90
5288,1FMDE5AHXNLA87802,108
5289,WBSEH93406B797633,181
5290,RTRUK1114A0130801,112
5291,1G1YW2DW8D5103809,97
5292,WBD46323117098886,433
5293,WBAVD13586KT78665,621
5294,WP0CA29911S652896,243
5295,SALWR2WF3EA354208,326
5296,VF7MANP0000NP2021,473
5297,JF1GR8H63BL806093,550
5298,JTEHT05J722027047,384
5299,1G6A15S69J0107441,476
5300,WP0CA299XSS342473,90
5301,JTMHY7AJ1D4018694,90
5302,ZFF65LJAXA0173578,90
5303,1G3GR62C8V4112141,395
5304,1FALP42D5RF166109,740
5305,WBACN53421LJ58623,109
5306,2G2FV22P4R2232389,194
5307,1FTWW33P15EA49012,322
5308,WP0AB29976S742081,242
5309,WDBKK47F2WF076666,313
5310,1J4FA29P9YP779169,124
5311,WBAKN9C53ED680916,138
5312,WP0JB0928GS861346,706
5313,2WKVEFYW4PKLS1889,418
5314,WBAFU9C59DDY71663,432
5315,WP0CA2A96JS138084,703
5316,4E3CT64UXLE120568,182
5317,WP0AA29878U760792,661
5318,WBSVA93558E041391,146
5319,5YFM4MCE9MP080608,411
5320,ZFFYU51A1Y0121659,90
5321,JA3XE74C3NY051125,90
5322,WAUWFAFC1HN005784,94
5323,WBACE61090ER81333,133
5324,WDDHF7HB6BA308454,489
5325,JT3FJ80W2M0030377,90
5326,5UMDU93517LM08464,94
5327,2HGEH3395RH505374,319
5328,WBSNB93506B581890,417
5329,1J4FA49S03P350981,587
5330,JTMHY7AJ7D4021387,90
5331,WBAGH8346YDP14656,483
5332,159192,90
5333,WBA6B4C51DD098292,627
5334,SALPV1241WA400229,200
5335,WBAPK5C58BA810936,522
5336,JTEBU5JR9K5732524,90
5337,WBAUP73579VF07233,466
5338,WDDXJ8FB8HA027669,90
5339,PG50200232,157
5340,5GRGN22U35H114965,403
5341,WBADT63433CK30075,195
5342,SAJWA71B38SH24902,518
5343,WVWHD7AJ7EW009273,153
5344,3GCUKSEC9FG414117,448
5345,JA3AN74K3XY003365,748
5346,JF1ZCAB17D1609067,122
5347,JM1NA3533R0505289,305
5348,WBADN5349YGC95990,545
5349,JHMED9366MS013990,90
5350,JN1HZ16S1FX057849,290
5351,JF4GG22685G051292,90
5352,GC8003384,270
5353,WBSCD9323VEE06766,90
5354,WBS3C9C54FP803242,90
5355,YR250054059,362
5356,JM1FC3525L0710996,348
5357,WDBNG75J85A480588,217
5358,WDDDJ77X99A149224,237
5359,JT4RN81R3K5034878,171
5360,WBABD53426PL17512,542
5361,1G1YS2D61F5605494,214
5362,SALDV228XSA956044,580
5363,WP0AA2993XS624355,480
5364,JH4NA1158PT000287,90
5365,WDBUF70J23A140999,479
5366,1FA6P8CF0J5166694,553
5367,WDBSK75F23F044784,304
5368,JN1CZ24AXLX003150,244
5369,WBSEH935X7B798265,377
5370,WBS1J5C50J7B69994,157
5371,WDDGF7HB7EG241408,299
5372,JM1NB354450414645,308
5373,PG6SA-103240,558
5374,WBADM5347YBY44289,311
5375,JT8JS47E6P0043273,544
5376,JN1AZ4EH7AM502758,704
5377,ZN661YUS7JX303575,90
5378,WBAUP93509VF49349,550
5379,1J4FF48S8YL149315,257
5380,WP0CB298XYU660093,326
5381,WDDEJ7HB5AA025107,95
5382,1GCCS14H038283695,626
5383,WP0AA29923S620291,164
5384,1FA6P8JZXK5552716,363
5385,JTEBU14R770126597,90
5386,1B4GD12T3ES227711,90
5387,ZAM57XSA3F1131048,333
5388,SALAG2D41BA553030,424
5389,CB31309874,376
5390,JTHED192820041353,524
5391, JM1NA3538S0608438,259
5392,WBSJF0C55JB283195,704
5393,WAUBGAFL6AA157942,441
5394,55SWF8GB5GU115086,129
5395,WP1AC2A25DLA91762,236
5396,2C3CDZBT6GH185324,90
5397,WBSBL93454PN59004,647
5398,WBS8M9C55G5G41818,409
5399,WDBFA68F3XF176405,137
5400,LN1307013143,417
5401,1FMSU43P13EC96341,90
5402,1ZVHT88S995136574,174
5403,WBA1J7C53EVW84972,291
5404,WDDGF5EB5BA417069,292
5405,WDBFA68F41F196024,720
5406,JTMCY7AJ9G4037802,90
5407,1FALP42X3VF203968,241
5408,VF3DD1330MS519650,406
5409,WP1AC29P38LA83133,404
5410,WDBEA92E6SF309339,425
5411,TRUC5AFV5J1008572,94
5412,WP0AA0951GN150244,405
5413,WDBPJ73J62A024338,263
5414,KZN1309049680,90
5415,1G2FW21F8JL259072,270
5416,WBAVT13536AV98370,213
5417,WP0AA29945S715972,245
5418,WP0JB2927LS860257,305
5419,WBAGK2325VDH68235,90
5420,WBAEF6320SCC89869,369
5421,3GTU9EET9LG425515,90
5422,4USCJ3325WLC10543,535
5423,BK10004979,90
5424,3TMLU4EN9FM189525,459
5425,JHMED9362LS800966,389
5426,1G1Y72D47L5115752,552
5427,2J4FY19P7MJ133240,186
5428,WP0EB091XJS170271,321
5429, 5UXKR6C52E0C03599,433
5430,JA32W5FV9FU009013,154
5431,1G1YY26E065125708,332
5432,WAUB4AF46KA042230,402
5433,2G1FP22P7V2121490,623
5434,JT3AC11R5P1104751,668
5435,JB3XE74C5MY023831,472
5436,5GRGN23U63H127933,579
5437,WP0BA2A95FS132103,90
5438,ZASPAKEV2L7C76646,377
5439,1G1Y82D46L5119059,139
5440,JN1CZ24HXNX521095,90
5441,WBSCK9342YLC89995,90
5442,JF1VA2M64H9822990,327
5443,WBAEC8417J3267468,761
5444,WBAWC73508E062172,640
5445,ZARFAEAV6H7556272,641
5446,WAUB1GFF8G1040841,90
5447,YV1A0MSW5H1344985,257
5448,1G1YS3DW8A5101412,349
5449,JTHBA30G345016009,187
5450,SALPV1643YA431849,409
5451,JF1GV8J62EL003561,251
5452,WVWLF7AU4GW141540,150
5453,JM1NB353230311096,356
5454,1J4FA24148L511592,286
5455,WBADN5342YGC95796,465
5456,JM1NB353220231697,710
5457,JTMCY7AJ7J4073897,600
5458,WP0AB2A97NS221193,90
5459,1GYS4HEF0DR168838,390
5460,6G2EP57WX9L308742,657
5461,WBAAG71050CL80066,255
5462,K11-484164,283
5463,6G2VX12G54L267776,237
5464,WDDNG76XX7A078567,375
5465,WAUR2AFD9DN019072,196
5466,2G1FP22G422161375,243
5467,JM1FB331XC0612480,136
5468,1G6DV5EP4B0129645,307
5469,JF1GR89668L819086,129
5470,WDBUH76J05A774753,145
5471,1FA6P8JZ3H5524488,116
5472,WDBBA48D6HA065976,475
5473,1FAFP42X14F238861,97
5474,WBADX1C53DJ129034,326
5475,JABAR07A0G0909958,175
5476,WDB2020222F365933,322
5477,WDBEA66E8SC275334,467
5478,1G2FS2181HL224039,770
5479,WP0CB29821U664354,334
5480,RZH1010008184,98
5481,WBA8K3C37HA022617,182
5482,WP0AA0913DS120916,595
5483,WP0AB2A83KS279076,90
5484,WBAEV53474KM38492,96
5485,4S3BMFG62A1220360,587
5486,ZAM45VLA2H0189987,248
5487,VAG46332717905562,132
5488,SAJDA42B91PA14965,775
5489,WAUDK84A3RN062650,307
5490,YS3EH59GX63504390,462
5491,SALME15448A264034,202
5492,1G6RM1E49EU600533,90
5493,WP0AA29953S623055,123
5494,SALPV1445WA403213,214
5495,WDDWK8HB3KF867617,222
5496,5UXWX7C55G0K36562,523
5497,WBACH3342YLF44452,578
5498,WP0AB29902S686110,285
5499,FZJ800186206,705
5500,WAUB1GFF4H1075491,556
5501,WDDNG76X17A110645,130
5502,SALMP1E45CA389708,420
5503,V26-4201206,249
5504,JM1NDAJ73K0400729,103
5505,1FTZR45E85PA59238,497
5506,JN1AZ44E39M410730,90
5507,H56A-0097466,426
5508,WP0CA2992XS653807,335
5509,5GRGN23U33H117764,321
5510,JHMAP21478S002470,571
5511,JF1GM675XXG401652,637
5512,WVWVF7AU7HW091369,419
5513,WBSDE9343YBZ95632,378
5514,WBA1J7C5XGV289688,637
5515,WUAZZZ8DZ1N902000,270
5516,WP0AA2A9XJS106505,90
5517,WDDGJ7HBXDG022472,374
5518,JM1NC26F680147665,90
5519,2G2WR524551191475,258
5520,WDBWK73FX6F109275,332
5521,1G1YY24U655104693,193
5522,SALTL19414A855444,90
5523,WBAWV53559P081403,353
5524,WBA3K5C54EKT33466,154
5525,WDBLK74G72T097057,157
5526,JM1FC3324H0152259,735
5527,5UXCY6C07M9E29076,173
5528,YV1AX8849J1293232,405
5529,WBA8F1C56JAE97534,319
5530,2G1FP32G1W2151026,462
5531,WP1AD2A21DLA72462,272
5532,4USCH3349YLF71158,90
5533,WBSBF9323SEH00590,90
5534,JT3HJ85J4T0120831,90
5535,5YJSA1E2XHF192501,335
5536,WBA3X5C56FD560231,549
5537,1JCCM16N6BT034485,655
5538,1J4GZ78Y3PC708544,459
5539,JM1NDAL73H0109282,90
5540,YS3FH71U276002992,262
5541,1J4FJ68S2TL119228,613
5542,1C3AN79N15X048395,432
5543,WDDLJ9BB8EA128085,334
5544,SAJD51EE5JCK54642,185
5545,WDBCA39D8JA394262,159
5546, YV4BC0PM2G1091766,90
5547,5YJ3E1EA4NF129907,154
5548,1G6AB5RX3F0100021,669
5549,WBAFU9C57DDY72259,90
5550,WDBTJ75J76F181512,599
5551,WDB1240831F027871,349
5552,1FMDA31UXLZA33133,423
5553,JH4KA8278MC007408,524
5554,2C3CDZFJ0GH220724,704
5555,1C6SRFU95MN812839,305
5556,WDBGA51G8XA411878,627
5557,WVWRF7AJ2CW354982,122
5558,WAT00038A616,426
5559,2CNBJ1869S6918257,503
5560,5YJ3E1EA2JF101825,124
5561,WBA6B4C55FD761771,214
5562,3C4FY4BB31T299724,90
5563,WBSKG9C54BE646012,236
5564,JNKAY41EX4M400448,678
5565,SAJWJ6DL7GMK23607,167
5566,JTEBU5JRXJ5530953,213
5567,W1NYC7HJXMX405224,117
5568,WP0AB29808U782789,154
5569,1N4AA6FV8LC373125,461
5570, SAJWA73B15TG36482,299
5571,JM1NB353230302530,423
5572,WBS1J5C59JVA12606,411
5573,WBA1J7C55EVX33928,178
5574,4USBU33548LW61220,425
5575,JTHHP5BC5F5000508,622
5576,WP0AC2A70AL091905,90
5577,WBSCL93481LJ80666,294
5578,JT2MA71N8L0138352,90
5579,JT6HJ88JXV0166987,104
5580,WDBSK74F63F058933,115
5581,WBA8K3C59HK678832,635
5582,2D4GV47258H183856,165
5583,WBANN73506CN00445,90
5584,WDDYK8AAXJA018980,91
5585,WBSBL93463JR22170,90
5586,SALNY12235A478751,243
5587,HDES-109689,559
5588,WBSBL93483JR21800,235
5589,WDDGF7HB6AF403710,90
5590,1G4EC13C2LB904557,696
5591,5UXFA53563LV99645,374
5592,FZJ709002473,767
5593,SCCFC20B3PHF60302,159
5594,WBAVC93538KZ72939,419
5595,WP0AA29926S716930,90
5596,JF1GD70636L506869,490
5597,WDBSK74F73F037363,123
5598,JHMAP21496S003150,497
5599,1G1YY2254T5600147,446
5600,5YJYGDEE5MF285456,122
5601,1G4BN5374NR400920,174
5602,1G1YA2D70G5104576,630
5603,WDBUF76J65A620991,174
5604,SALMH13418A276314,179
5605,WBSBR93452EX24038,294
5606,JH4NA1262MT001891,712
5607,1J4FF68S7XL594008,353
5608,WBAJD1C58JG474838,602
5609,WBAGG83441DN85387,117
5610,JM1NA351XP1410167,669
5611,WBACG5322SAM50777,741
5612,SALMF15496A198509,153
5613,3VWFA81H1TM113352,178
5614,JM1NA3537S0608107,437
5615,WDBKK49F83F293387,682
5616,WBS1H9C39HV888181,202
5617,WBSDE9343YBZ94223,213
5618,JT2SW22N1M0023233,472
5619,JT3HN86R6V0094678,90
5620,WAUUL68EX5A501083,539
5621,WBAWL73577PX42394,210
5622,3TMDZ5BN0GM004893,90
5623,JF1GD706X5L517236,133
5624,1FTWW31P36EA95817,308
5625,WBSDE9341YBZ94835,423
5626,2G2FV22G112116247,157
5627,WBAEG1319MCB42217,90
5628,1GT125C80BF238394,159
5629,WP0AA2A80BU760829,614
5630,WBAWL73538PX55595,605
5631,FK10-012146,494
5632,WBAGJ03411DD74122,90
5633,WVWPF7AJ6CW274060,665
5634,1FAFP42RX3F446964,90
5635,WP0AC2A89LS289352,168
5636,WBABS53451JU87090,340
5637,JT2MA67L6F0168714,756
5638,WBAHD6314PBJ85275,430
5639,SAJWJ6HL2GMK23993,418
5640,1FTFW1R67EFB30349,440
5641,WAUKC28D9YA081053,238
5642,JTHBN36F865032812,146
5643,WBADC8407G0667768,90
5644,1G3BP83E6MW301952,90
5645,WDBFA67EXSF110483,497
5646,WBAUN7C54DVM27383,164
5647,WP0CA2996VS341163,187
5648,WAUBGAFL1FA022651,608
5649,WBA4B1C50FG241157,90
5650,WDBKK47F5XF082429,420
5651,JHMED845XLS005521,321
5652,1GDCT18Z2N0811427,230
5653,WBSDE93462CF90790,90
5654,SCFFDECNXCGG13830,293
5655,WBSBR93481EX20080,90
5656,WAUUL78E46A190662,678
5657,3D7KU28CX4G127417,119
5658,3B4GD02YXJM806462,342
5659,WBAGG8348YDN75441,90
5660,1G6YX36D485600225,178
5661,1FVDFEBS28HY58695,376
5662,WDB1240341C020370,574
5663,4TASN92N9XZ569888,298
5664,WVWLK63B83E401018,437
5665,WBAUU3C59AA544777,563
5666,YV1902SP1F1256951,460
5667,WDBFA66E9NF063047,580
5668,JA3AH86D24U070585,369
5669,JM1NA3511N0324605,444
5670,JHMCA5629KC089857,717
5671,1G4GK477XGP429873,243
5672,3VWBB61C8WM009790,588
5673,WBSKG9C5XDJ594962,614
5674,JT6HT00W2Y0104703,721
5675,YV4SZ592971282964,487
5676,JN3MS37A6RW210022,594
5677,1FTEW1E51KFC89257,364
5678,WBA6D6C51GGK18231,452
5679,1G6A15S63G0115592,293
5680,JM1NB354340407961,602
5681,SCFBB03B66GC01664,762
5682,WBSBG9323VEY73816,720
5683,1G6AB5RX7E0105124,90
5684,WDBFA67E8PF076048,90
5685,JB3XE74C1NY047335,628
5686,JM1NB353030313526,431
5687,19UUA75567A031979,535
5688,WDBEA32EXSC199569,90
5689,JH4DC4352RS004395,571
5690,JF1VA2Y62K9809768,258
5691,5YJSA1E44HF178899,249
5692,WBSEH93578CY24512,332
5693,JM1NA3534V0733618,622
5694,WDDGJ7HB5EG313365,326
5695,YV1A92SW6G1304374,720
5696,JT3DJ81W1R0047944,347
5697,JM1NDAB70G0102435,154
5698,5YJ3E1EA5JF013920,341
5699,WBAGG83471DN84346,490
5700,2C3CA7CW5AH121952,167
5701,YS3FH71U876102241,328
5702,WBANE73516B996121,556
5703,1FMCU14T3LUA63839,285
5704,1FMEE5DP5MLA70671,234
5705,SALME15459A306292,403
5706,JM1NC25F960122533,312
5707,JT3FJ60G8G1134562,769
5708,WP0CB299X6S765542,731
5709,3D7ML46A28G182765,192
5710,JA3AM64J7RY025022,560
5711,WAUGN94F57N034951,90
5712,1G1FJ1R65H0156561,622
5713,1FMEU15N0JLA77208,196
5714,WBY1Z2C58EV285908,627
5715,5YJ3E1EA9LF631938,537
5716,WP0AD2A90JS156708,90
5717,5UMBT93508LY53905,90
5718,WMWRE33526TL22466,292
5719,WBSPM9C53BE202943,157
5720,WDDSJ5CB6EN057853,440
5721,WP0AA29946S715892,90
5722,WAUHFAFL8BN044016,594
5723,WBA8B7G37HNT70895,378
5724,WAPB332T06ZE40023,90
5725,PD8W0016691,531
5726,3VW4T7AJ8HM330984,378
5727,WBAEW534X2PG09087,703
5728,WBADR63441GN91867,286
5729,WP1AE2A22GLA63772,97
5730,1FATP8FF3J5126141,360
5731,JF1ZNAA16D1709625,427
5732,1FALP46V4TF214712,270
5733,WBS1J5C55JVD36443,672
5734,1GTU9FELXMZ127708,187
5735,WBA4P3C55HK707212,341
5736,1G1YU3D64K5606326,196
5737,WBSDE93412CF91619,124
5738,JM1NC25F760122613,229
5739,YV1A92TS6G1396260,727
5740,JHMAP21436S001765,90
5741,WBADN63442GN86455,385
5742,3GKGK26J4TG514927,312
5743,WDBNG70J1YA016831,90
5744,JT8UZ30C7S0041830,546
5745,WP0AA0945HN451222,664
5746,WAUMGAFL5BA112226,376
5747,WAUDGCFL7DA128913,318
5748,WUAW2AFC5GN904938,165
5749,WDBSK75F73F056705,196
5750,1G1YC2D47M5107311,431
5751,WVWHV7AJ5BW056651,109
5752,1G6DV5EP9A0137464,131
5753,WDC0G8JB3JF437011,360
5754,1FTCR10T1LUB69377,276
5755,SUF126A0009648624,90
5756,WBSLZ9C58EDZ78799,180
5757, JTEBU4BF4DK170051,455
5758,1G1YY12S035132322,122
5759,WV2MB47002H067583,304
5760,2FTDX08W4VCA59834,623
5761,1G6DN56S950152717,178
5762,WAUF2AFC7EN159973,388
5763,WAUMGAFL3DA129142,112
5764,2G1FK1EJ0F9208768,333
5765,1FA6P8CF8L5184010,433
5766,WBS8M9C53G5D31103,90
5767,PG6SA-100422,641
5768,1FA6P8CF6H5209607,651
5769,WBSBR93466PK11178,190
5770,WBAEG4324SCD05010,90
5771,WBACE51070EN67185,90
5772,WP1AD29P29LA61400,172
5773,WBAUU3C51AA540769,496
5774,WP0AA2A99HS107428,613
5775,YS3FM47R581145883,231
5776,WDBFA76E9PF080889,161
5777,1G1YY32G625108628,299
